,State,Year,Quater,Transaction_area,Registered_Users
2326,haryana,2020,4,rewari,421106
2327,haryana,2020,4,panipat,391952
2328,haryana,2020,4,karnal,374733
2329,haryana,2020,4,jhajjar,313144
2330,haryana,2020,4,palwal,310698
2331,haryana,2020,4,rohtak,305922
2332,haryana,2021,1,gurugram,2262589
2333,haryana,2021,1,faridabad,1272506
2334,haryana,2021,1,hisar,526528
2335,haryana,2021,1,sonipat,475192
2336,haryana,2021,1,rewari,453500
2337,haryana,2021,1,panipat,423131
2338,haryana,2021,1,karnal,402850
2339,haryana,2021,1,jhajjar,337303
2340,haryana,2021,1,palwal,335048
2341,haryana,2021,1,rohtak,329147
2342,haryana,2021,2,gurugram,2416391
2343,haryana,2021,2,faridabad,1360855
2344,haryana,2021,2,hisar,564047
2345,haryana,2021,2,sonipat,510058
2346,haryana,2021,2,rewari,485784
2347,haryana,2021,2,panipat,454218
2348,haryana,2021,2,karnal,432042
2349,haryana,2021,2,jhajjar,362160
2350,haryana,2021,2,palwal,359544
2351,haryana,2021,2,rohtak,353305
2352,haryana,2021,3,gurugram,2589324
2353,haryana,2021,3,faridabad,1459758
2354,haryana,2021,3,hisar,606513
2355,haryana,2021,3,sonipat,549613
2356,haryana,2021,3,rewari,522734
2357,haryana,2021,3,panipat,489226
2358,haryana,2021,3,karnal,464990
2359,haryana,2021,3,jhajjar,390612
2360,haryana,2021,3,palwal,387557
2361,haryana,2021,3,rohtak,380370
2362,haryana,2021,4,gurugram,2764490
2363,haryana,2021,4,faridabad,1559756
2364,haryana,2021,4,hisar,648827
2365,haryana,2021,4,sonipat,588700
2366,haryana,2021,4,rewari,559494
2367,haryana,2021,4,panipat,523678
2368,haryana,2021,4,karnal,497166
2369,haryana,2021,4,jhajjar,418950
2370,haryana,2021,4,palwal,415495
2371,haryana,2021,4,rohtak,407245
2372,haryana,2022,1,gurugram,2929873
2373,haryana,2022,1,faridabad,1654074
2374,haryana,2022,1,hisar,689980
2375,haryana,2022,1,sonipat,626016
2376,haryana,2022,1,rewari,595001
2377,haryana,2022,1,panipat,556104
2378,haryana,2022,1,karnal,527415
2379,haryana,2022,1,jhajjar,445888
2380,haryana,2022,1,palwal,441872
2381,haryana,2022,1,rohtak,432623
2382,haryana,2022,2,gurugram,3088176
2383,haryana,2022,2,faridabad,1743764
2384,haryana,2022,2,hisar,727942
2385,haryana,2022,2,sonipat,661278
2386,haryana,2022,2,rewari,628614
2387,haryana,2022,2,panipat,587006
2388,haryana,2022,2,karnal,555939
2389,haryana,2022,2,jhajjar,471357
2390,haryana,2022,2,palwal,466861
2391,haryana,2022,2,rohtak,456537
2392,haryana,2022,3,gurugram,3251792
2393,haryana,2022,3,faridabad,1837594
2394,haryana,2022,3,hisar,766206
2395,haryana,2022,3,sonipat,697349
2396,haryana,2022,3,rewari,663418
2397,haryana,2022,3,panipat,618937
2398,haryana,2022,3,karnal,584928
2399,haryana,2022,3,jhajjar,497580
2400,haryana,2022,3,palwal,492837
2401,haryana,2022,3,rohtak,481082
2402,haryana,2022,4,gurugram,3416098
2403,haryana,2022,4,faridabad,1930743
2404,haryana,2022,4,hisar,801156
2405,haryana,2022,4,sonipat,731324
2406,haryana,2022,4,rewari,696113
2407,haryana,2022,4,panipat,649292
2408,haryana,2022,4,karnal,611868
2409,haryana,2022,4,jhajjar,521692
2410,haryana,2022,4,palwal,516553
2411,haryana,2022,4,rohtak,504058
2412,haryana,2023,1,gurugram,3572322
2413,haryana,2023,1,faridabad,2018956
2414,haryana,2023,1,hisar,846309
2415,haryana,2023,1,sonipat,764865
2416,haryana,2023,1,rewari,728428
2417,haryana,2023,1,panipat,679052
2418,haryana,2023,1,karnal,638547
2419,haryana,2023,1,jhajjar,545862
2420,haryana,2023,1,palwal,540064
2421,haryana,2023,1,rohtak,527046
2422,haryana,2023,2,gurugram,3707352
2423,haryana,2023,2,faridabad,2097648
2424,haryana,2023,2,hisar,879031
2425,haryana,2023,2,sonipat,796213
2426,haryana,2023,2,rewari,757958
2427,haryana,2023,2,panipat,706703
2428,haryana,2023,2,karnal,664313
2429,haryana,2023,2,jhajjar,568479
2430,haryana,2023,2,palwal,562608
2431,haryana,2023,2,rohtak,547825
2432,haryana,2023,3,gurugram,3846607
2433,haryana,2023,3,faridabad,2177737
2434,haryana,2023,3,hisar,913340
2435,haryana,2023,3,sonipat,828230
2436,haryana,2023,3,rewari,788131
2437,haryana,2023,3,panipat,735266
2438,haryana,2023,3,karnal,690422
2439,haryana,2023,3,jhajjar,591881
2440,haryana,2023,3,palwal,585232
2441,haryana,2023,3,rohtak,570001
2442,haryana,2023,4,gurugram,3980597
2443,haryana,2023,4,faridabad,2254787
2444,haryana,2023,4,hisar,945044
2445,haryana,2023,4,sonipat,857752
2446,haryana,2023,4,rewari,817197
2447,haryana,2023,4,panipat,761069
2448,haryana,2023,4,karnal,714314
2449,haryana,2023,4,jhajjar,613796
2450,haryana,2023,4,palwal,606281
2451,haryana,2023,4,rohtak,589438
2452,haryana,2024,1,gurugram,4134124
2453,haryana,2024,1,faridabad,2342026
2454,haryana,2024,1,hisar,981843
2455,haryana,2024,1,sonipat,892110
2456,haryana,2024,1,rewari,850468
2457,haryana,2024,1,panipat,791258
2458,haryana,2024,1,karnal,741880
2459,haryana,2024,1,jhajjar,638613
2460,haryana,2024,1,palwal,630556
2461,haryana,2024,1,rohtak,612619
2462,haryana,2024,2,gurugram,4289099
2463,haryana,2024,2,faridabad,2432061
2464,haryana,2024,2,hisar,1017200
2465,haryana,2024,2,sonipat,925604
2466,haryana,2024,2,rewari,882152
2467,haryana,2024,2,panipat,820766
2468,haryana,2024,2,karnal,769577
2469,haryana,2024,2,jhajjar,662778
2470,haryana,2024,2,palwal,654617
2471,haryana,2024,2,rohtak,635272
2472,haryana,2024,3,gurugram,4264705
2473,haryana,2024,3,faridabad,2263356
2474,haryana,2024,3,sonipat,1056983
2475,haryana,2024,3,hisar,926328
2476,haryana,2024,3,panipat,885898
2477,haryana,2024,3,rewari,817240
2478,haryana,2024,3,karnal,740449
2479,haryana,2024,3,jhajjar,726930
2480,haryana,2024,3,nuh,657942
2481,haryana,2024,3,palwal,643422
2482,haryana,2024,4,gurugram,4394202
2483,haryana,2024,4,faridabad,2323097
2484,haryana,2024,4,sonipat,1085801
2485,haryana,2024,4,hisar,952421
2486,haryana,2024,4,panipat,910441
2487,haryana,2024,4,rewari,838890
2488,haryana,2024,4,karnal,763389
2489,haryana,2024,4,jhajjar,746192
2490,haryana,2024,4,nuh,675794
2491,haryana,2024,4,palwal,661233
2492,himachal-pradesh,2018,1,solan,50035
2493,himachal-pradesh,2018,1,kangra,39016
2494,himachal-pradesh,2018,1,shimla,28214
2495,himachal-pradesh,2018,1,mandi,26238
2496,himachal-pradesh,2018,1,sirmaur,15880
2497,himachal-pradesh,2018,1,hamirpur,15614
2498,himachal-pradesh,2018,1,kullu,15318
2499,himachal-pradesh,2018,1,una,13234
2500,himachal-pradesh,2018,1,bilaspur,11975
2501,himachal-pradesh,2018,1,chamba,8678
2502,himachal-pradesh,2018,2,solan,68950
2503,himachal-pradesh,2018,2,kangra,54828
2504,himachal-pradesh,2018,2,shimla,38590
2505,himachal-pradesh,2018,2,mandi,36126
2506,himachal-pradesh,2018,2,sirmaur,22379
2507,himachal-pradesh,2018,2,hamirpur,21374
2508,himachal-pradesh,2018,2,kullu,21077
2509,himachal-pradesh,2018,2,una,18691
2510,himachal-pradesh,2018,2,bilaspur,16531
2511,himachal-pradesh,2018,2,chamba,12259
2512,himachal-pradesh,2018,3,solan,88724
2513,himachal-pradesh,2018,3,kangra,71494
2514,himachal-pradesh,2018,3,shimla,49820
2515,himachal-pradesh,2018,3,mandi,45876
2516,himachal-pradesh,2018,3,sirmaur,28959
2517,himachal-pradesh,2018,3,hamirpur,27915
2518,himachal-pradesh,2018,3,kullu,26840
2519,himachal-pradesh,2018,3,una,24952
2520,himachal-pradesh,2018,3,bilaspur,21030
2521,himachal-pradesh,2018,3,chamba,16157
2522,himachal-pradesh,2018,4,solan,113278
2523,himachal-pradesh,2018,4,kangra,92887
2524,himachal-pradesh,2018,4,shimla,64640
2525,himachal-pradesh,2018,4,mandi,58526
2526,himachal-pradesh,2018,4,sirmaur,38194
2527,himachal-pradesh,2018,4,hamirpur,35979
2528,himachal-pradesh,2018,4,kullu,34719
2529,himachal-pradesh,2018,4,una,32451
2530,himachal-pradesh,2018,4,bilaspur,26517
2531,himachal-pradesh,2018,4,chamba,21538
2532,himachal-pradesh,2019,1,solan,139300
2533,himachal-pradesh,2019,1,kangra,115120
2534,himachal-pradesh,2019,1,shimla,80651
2535,himachal-pradesh,2019,1,mandi,72963
2536,himachal-pradesh,2019,1,sirmaur,47638
2537,himachal-pradesh,2019,1,hamirpur,44206
2538,himachal-pradesh,2019,1,kullu,43436
2539,himachal-pradesh,2019,1,una,40315
2540,himachal-pradesh,2019,1,bilaspur,32537
2541,himachal-pradesh,2019,1,chamba,27481
2542,himachal-pradesh,2019,2,solan,159989
2543,himachal-pradesh,2019,2,kangra,139517
2544,himachal-pradesh,2019,2,shimla,96928
2545,himachal-pradesh,2019,2,mandi,86701
2546,himachal-pradesh,2019,2,sirmaur,55409
2547,himachal-pradesh,2019,2,kullu,51977
2548,himachal-pradesh,2019,2,hamirpur,51669
2549,himachal-pradesh,2019,2,una,47644
2550,himachal-pradesh,2019,2,bilaspur,38131
2551,himachal-pradesh,2019,2,chamba,33377
2552,himachal-pradesh,2019,3,solan,178922
2553,himachal-pradesh,2019,3,kangra,160161
2554,himachal-pradesh,2019,3,shimla,110575
2555,himachal-pradesh,2019,3,mandi,98589
2556,himachal-pradesh,2019,3,sirmaur,62048
2557,himachal-pradesh,2019,3,kullu,59192
2558,himachal-pradesh,2019,3,hamirpur,58950
2559,himachal-pradesh,2019,3,una,54164
2560,himachal-pradesh,2019,3,bilaspur,43115
2561,himachal-pradesh,2019,3,chamba,37974
2562,himachal-pradesh,2019,4,solan,198962
2563,himachal-pradesh,2019,4,kangra,181133
2564,himachal-pradesh,2019,4,shimla,124960
2565,himachal-pradesh,2019,4,mandi,111017
2566,himachal-pradesh,2019,4,sirmaur,69583
2567,himachal-pradesh,2019,4,kullu,66640
2568,himachal-pradesh,2019,4,hamirpur,66179
2569,himachal-pradesh,2019,4,una,61055
2570,himachal-pradesh,2019,4,bilaspur,48453
2571,himachal-pradesh,2019,4,chamba,43715
2572,himachal-pradesh,2020,1,solan,220293
2573,himachal-pradesh,2020,1,kangra,205367
2574,himachal-pradesh,2020,1,shimla,139890
2575,himachal-pradesh,2020,1,mandi,124971
2576,himachal-pradesh,2020,1,sirmaur,77972
2577,himachal-pradesh,2020,1,kullu,74668
2578,himachal-pradesh,2020,1,hamirpur,73945
2579,himachal-pradesh,2020,1,una,68564
2580,himachal-pradesh,2020,1,bilaspur,54024
2581,himachal-pradesh,2020,1,chamba,50169
2582,himachal-pradesh,2020,2,solan,243732
2583,himachal-pradesh,2020,2,kangra,235773
2584,himachal-pradesh,2020,2,shimla,156539
2585,himachal-pradesh,2020,2,mandi,142668
2586,himachal-pradesh,2020,2,sirmaur,88117
2587,himachal-pradesh,2020,2,hamirpur,84216
2588,himachal-pradesh,2020,2,kullu,82616
2589,himachal-pradesh,2020,2,una,78363
2590,himachal-pradesh,2020,2,bilaspur,61050
2591,himachal-pradesh,2020,2,chamba,58362
2592,himachal-pradesh,2020,3,solan,265701
2593,himachal-pradesh,2020,3,kangra,261293
2594,himachal-pradesh,2020,3,shimla,172418
2595,himachal-pradesh,2020,3,mandi,158237
2596,himachal-pradesh,2020,3,sirmaur,97464
2597,himachal-pradesh,2020,3,hamirpur,93465
2598,himachal-pradesh,2020,3,kullu,90699
2599,himachal-pradesh,2020,3,una,86177
2600,himachal-pradesh,2020,3,bilaspur,67233
2601,himachal-pradesh,2020,3,chamba,65214
2602,himachal-pradesh,2020,4,solan,289889
2603,himachal-pradesh,2020,4,kangra,285210
2604,himachal-pradesh,2020,4,shimla,189005
2605,himachal-pradesh,2020,4,mandi,173403
2606,himachal-pradesh,2020,4,sirmaur,107144
2607,himachal-pradesh,2020,4,hamirpur,101825
2608,himachal-pradesh,2020,4,kullu,99814
2609,himachal-pradesh,2020,4,una,93778
2610,himachal-pradesh,2020,4,bilaspur,73296
2611,himachal-pradesh,2020,4,chamba,72124
2612,himachal-pradesh,2021,1,solan,312360
2613,himachal-pradesh,2021,1,kangra,306531
2614,himachal-pradesh,2021,1,shimla,202911
2615,himachal-pradesh,2021,1,mandi,186340
2616,himachal-pradesh,2021,1,sirmaur,115705
2617,himachal-pradesh,2021,1,hamirpur,109372
2618,himachal-pradesh,2021,1,kullu,107536
2619,himachal-pradesh,2021,1,una,100832
2620,himachal-pradesh,2021,1,bilaspur,78663
2621,himachal-pradesh,2021,1,chamba,77599
2622,himachal-pradesh,2021,2,solan,334716
2623,himachal-pradesh,2021,2,kangra,329232
2624,himachal-pradesh,2021,2,shimla,218068
2625,himachal-pradesh,2021,2,mandi,200277
2626,himachal-pradesh,2021,2,sirmaur,124764
2627,himachal-pradesh,2021,2,hamirpur,117381
2628,himachal-pradesh,2021,2,kullu,115278
2629,himachal-pradesh,2021,2,una,108338
2630,himachal-pradesh,2021,2,bilaspur,84508
2631,himachal-pradesh,2021,2,chamba,83542
2632,himachal-pradesh,2021,3,solan,360324
2633,himachal-pradesh,2021,3,kangra,355274
2634,himachal-pradesh,2021,3,shimla,235163
2635,himachal-pradesh,2021,3,mandi,216188
2636,himachal-pradesh,2021,3,sirmaur,134870
2637,himachal-pradesh,2021,3,hamirpur,126753
2638,himachal-pradesh,2021,3,kullu,124078
2639,himachal-pradesh,2021,3,una,116973
2640,himachal-pradesh,2021,3,bilaspur,91291
2641,himachal-pradesh,2021,3,chamba,90344
2642,himachal-pradesh,2021,4,solan,385901
2643,himachal-pradesh,2021,4,kangra,380492
2644,himachal-pradesh,2021,4,shimla,251745
2645,himachal-pradesh,2021,4,mandi,231360
2646,himachal-pradesh,2021,4,sirmaur,144716
2647,himachal-pradesh,2021,4,hamirpur,135670
2648,himachal-pradesh,2021,4,kullu,132702
2649,himachal-pradesh,2021,4,una,125192
2650,himachal-pradesh,2021,4,bilaspur,97687
2651,himachal-pradesh,2021,4,chamba,96745
2652,himachal-pradesh,2022,1,solan,410487
2653,himachal-pradesh,2022,1,kangra,405048
2654,himachal-pradesh,2022,1,shimla,267642
2655,himachal-pradesh,2022,1,mandi,246307
2656,himachal-pradesh,2022,1,sirmaur,154267
2657,himachal-pradesh,2022,1,hamirpur,144434
2658,himachal-pradesh,2022,1,kullu,141024
2659,himachal-pradesh,2022,1,una,133249
2660,himachal-pradesh,2022,1,bilaspur,104121
2661,himachal-pradesh,2022,1,chamba,103270
2662,himachal-pradesh,2022,2,solan,433753
2663,himachal-pradesh,2022,2,kangra,427676
2664,himachal-pradesh,2022,2,shimla,282560
2665,himachal-pradesh,2022,2,mandi,260233
2666,himachal-pradesh,2022,2,sirmaur,163150
2667,himachal-pradesh,2022,2,hamirpur,152759
2668,himachal-pradesh,2022,2,kullu,148844
2669,himachal-pradesh,2022,2,una,140791
2670,himachal-pradesh,2022,2,bilaspur,110019
2671,himachal-pradesh,2022,2,chamba,109087
2672,himachal-pradesh,2022,3,solan,457393
2673,himachal-pradesh,2022,3,kangra,449619
2674,himachal-pradesh,2022,3,shimla,296508
2675,himachal-pradesh,2022,3,mandi,273475
2676,himachal-pradesh,2022,3,sirmaur,171743
2677,himachal-pradesh,2022,3,hamirpur,160759
2678,himachal-pradesh,2022,3,kullu,156387
2679,himachal-pradesh,2022,3,una,148148
2680,himachal-pradesh,2022,3,bilaspur,115654
2681,himachal-pradesh,2022,3,chamba,114576
2682,himachal-pradesh,2022,4,solan,479537
2683,himachal-pradesh,2022,4,kangra,468410
2684,himachal-pradesh,2022,4,shimla,308448
